unique_key,created_date,complaint_type,descriptor,borough,latitude,longitude,status,closed_date,severity,month,weather,impact,complaints,accessibility,priority_score,priority_tier
68761706,2026-04-23 14:53:50,Street Condition,Failed Street Repair,Brooklyn,40.701518954773206,-73.98681811751287,In Progress,,2.83,4,1.1,2.0,0.31,0.59,6.01,Medium
68764502,2026-04-23 14:52:29,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.69556559187512,-73.98714024744811,Closed,2026-05-02T08:38:23.000,1.66,4,1.16,1.66,0.35,1.08,5.02,Medium
68764515,2026-04-23 14:51:32,Street Condition,Failed Street Repair,Brooklyn,40.701554748330814,-73.98783154709547,Closed,2026-04-28T08:09:27.000,3.15,4,1.11,1.79,0.35,1.17,6.81,High
68767430,2026-04-23 14:47:39,Street Condition,Line/Marking - After Repaving,Staten Island,40.61703802328349,-74.14656421574362,In Progress,,2.6,4,1.18,1.12,2.0,0.89,7.08,High
68768138,2026-04-23 14:46:00,Street Light Condition,Street Light Out,Brooklyn,40.6224004644036,-73.93663625703347,Open,,1.14,4,1.26,2.43,0.34,0.85,5.06,Medium
68769575,2026-04-23 14:45:00,Street Light Condition,Street Light Out,Manhattan,40.72649426865184,-74.00234873366634,Assigned,,1.0,4,1.22,2.65,0.0,0.68,4.55,Medium
68765276,2026-04-23 14:42:00,Street Light Condition,Street Light Out,Brooklyn,40.5920737405662,-73.9629819926675,Open,,1.2,4,1.23,1.49,0.32,1.01,4.3,Medium
68764511,2026-04-23 14:41:54,Street Condition,Cave-in,Brooklyn,40.671933740431214,-73.90256941834986,Closed,2026-04-27T07:24:57.000,3.22,4,1.11,0.92,0.41,1.37,6.27,Medium
68769585,2026-04-23 14:41:00,Street Light Condition,Street Light Out,Brooklyn,40.6209490813792,-73.9554914525689,Open,,1.18,4,1.27,1.44,0.28,1.56,4.78,Medium
68760984,2026-04-23 14:41:00,Street Light Condition,Street Light Out,Brooklyn,40.62333996767628,-73.95594014700089,Open,,1.0,4,1.13,1.35,0.46,1.5,4.44,Medium
68767428,2026-04-23 14:40:24,Sidewalk Condition,Dumpster - Construction Waste,Queens,40.67895451110573,-73.79868630540876,Closed,2026-04-24T09:18:10.000,2.16,4,1.16,1.92,0.94,0.53,5.9,Medium
68763111,2026-04-23 14:40:15,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.70152447940826,-73.98712827838933,In Progress,,2.39,4,1.2,2.26,0.22,0.82,6.17,Medium
68763117,2026-04-23 14:40:03,Street Condition,Blocked - Construction,Queens,40.70620220768648,-73.79886010155924,Closed,2026-04-27T22:45:12.000,2.79,4,1.29,0.98,0.79,1.2,6.57,High
68763864,2026-04-23 14:40:00,Street Light Condition,Street Light Out,Brooklyn,40.62573085298812,-73.95639247601798,Open,,1.0,4,1.3,1.42,0.45,1.49,4.66,Medium
68769586,2026-04-23 14:40:00,Street Light Condition,Street Light Out,Brooklyn,40.62573085298812,-73.95639247601798,Open,,1.25,4,1.26,1.06,0.26,0.81,3.7,Low
68764276,2026-04-23 14:38:13,Street Condition,Pothole,Manhattan,40.71523725933016,-74.01337938849542,Open,,2.73,4,1.25,2.07,0.0,0.95,6.43,Medium
68766730,2026-04-23 14:38:00,Street Light Condition,Multiple Street Lights Out,Brooklyn,40.62156464445568,-73.93911897654995,Open,,1.13,4,1.21,1.78,0.25,0.76,4.16,Medium
68769587,2026-04-23 14:38:00,Street Light Condition,Street Light Out,Brooklyn,40.63776759376302,-73.95867257171854,Open,,1.2,4,1.23,2.19,0.2,1.18,5.05,Medium
68766011,2026-04-23 14:37:24,Sidewalk Condition,Sidewalk Collapsed,Brooklyn,40.62195953717206,-73.9985482991756,Closed,2026-04-27T12:25:02.000,1.63,4,1.13,2.05,0.32,0.91,5.12,Medium
68766012,2026-04-23 14:33:56,Sidewalk Condition,Sidewalk Collapsed,Brooklyn,40.62202815602127,-73.99847625290316,Closed,2026-04-27T11:08:14.000,2.04,4,1.15,2.11,0.41,1.15,6.02,Medium
68764523,2026-04-23 14:33:09,Street Condition,Line/Marking - Faded,Queens,40.76620375892344,-73.83785509819626,In Progress,,3.06,4,1.3,0.73,0.89,0.64,6.24,Medium
68766016,2026-04-23 14:30:18,Sidewalk Condition,Sidewalk Violation,Queens,40.69120338577529,-73.86338753577347,Closed,2026-05-01T10:51:02.000,1.84,4,1.3,1.19,0.7,0.51,4.79,Medium
68760933,2026-04-23 14:29:56,Street Condition,Pothole,Queens,40.66675344861589,-73.80155639575837,Closed,2026-04-23T14:29:56.000,3.3,4,1.16,1.97,0.85,1.93,8.58,High
68763821,2026-04-23 14:28:52,Street Condition,Pothole,Queens,40.66675344861589,-73.80155639575837,Closed,2026-04-23T20:33:00.000,2.73,4,1.15,1.23,0.79,1.02,6.18,Medium
68775201,2026-04-23 14:28:43,Street Condition,Pothole,Brooklyn,40.72428523487135,-73.95772058597298,Closed,2026-04-24T13:30:00.000,2.89,4,1.15,0.99,0.37,1.74,6.42,Medium
68768880,2026-04-23 14:28:33,Street Condition,Cave-in,Bronx,40.895371511840246,-73.85540466232905,Closed,2026-04-24T15:54:35.000,3.28,4,1.2,2.0,0.28,1.75,7.97,High
68766035,2026-04-23 14:26:36,Street Condition,Failed Street Repair,Queens,40.74706100655657,-73.92933577964796,Closed,2026-04-27T09:25:03.000,2.75,4,1.14,1.21,0.98,0.51,5.83,Medium
68761705,2026-04-23 14:24:25,Street Condition,Failed Street Repair,Queens,40.67709144210256,-73.78684877085803,Closed,2026-04-24T09:45:45.000,3.26,4,1.23,2.03,0.94,1.11,8.09,High
68762383,2026-04-23 14:24:13,Street Condition,Pothole,Staten Island,40.60792099431477,-74.0892050192879,Closed,2026-04-23T14:24:13.000,2.66,4,1.11,1.19,2.0,0.61,6.75,High
68779348,2026-04-23 14:24:05,Street Condition,Pothole,Brooklyn,40.72377195655605,-73.95079044511509,Closed,2026-04-24T13:40:00.000,2.99,4,1.12,1.66,0.33,1.01,6.35,Medium
68761696,2026-04-23 14:22:54,Street Condition,Cave-in,Brooklyn,40.63920920557659,-73.922611180164,Closed,2026-04-24T15:43:06.000,2.66,4,1.16,2.48,0.36,0.53,6.46,Medium
68779349,2026-04-23 14:22:36,Street Condition,Pothole,Brooklyn,40.72309163576606,-73.95874232286737,Closed,2026-04-24T13:10:00.000,3.14,4,1.26,1.15,0.31,0.63,6.05,Medium
68777977,2026-04-23 14:21:44,Street Condition,Pothole,Brooklyn,40.69990214975779,-73.96167068305635,Closed,2026-04-24T11:00:00.000,3.23,4,1.16,2.52,0.42,0.84,7.53,High
68779350,2026-04-23 14:20:44,Street Condition,Pothole,Brooklyn,40.68125199197083,-74.00885856144379,Closed,2026-04-24T09:30:00.000,3.28,4,1.19,1.48,0.45,0.94,6.77,High
68767435,2026-04-23 14:17:46,Sidewalk Condition,Sidewalk Violation,Brooklyn,40.643521290163534,-73.98263161506742,Closed,2026-05-02T08:35:50.000,2.39,4,1.23,1.88,0.48,1.11,6.41,Medium
68764499,2026-04-23 14:17:27,Sidewalk Condition,Blocked - Construction,Queens,40.71309584992277,-73.78600498553892,Closed,2026-04-24T08:11:00.000,2.14,4,1.26,1.59,0.87,0.69,5.85,Medium
68761430,2026-04-23 14:17:13,Street Condition,Pothole,Manhattan,40.76030127182523,-73.99498249332404,Closed,2026-04-30T10:20:00.000,3.22,4,1.16,1.79,0.05,0.94,6.52,High
68765223,2026-04-23 14:15:22,Street Condition,Pothole,Manhattan,40.75790746711998,-73.98929757361397,Closed,2026-04-23T14:15:22.000,3.0,4,1.25,1.62,0.0,1.24,6.61,High
68763124,2026-04-23 14:14:15,Street Condition,Cave-in,Brooklyn,40.6571770828359,-74.01367769981591,Closed,2026-04-27T06:42:21.000,3.33,4,1.16,1.62,0.18,1.18,6.84,High
68762883,2026-04-23 14:13:21,Street Condition,Pothole,Manhattan,40.76366629921709,-73.95608196198826,Open,,3.12,4,1.23,1.49,0.06,0.88,6.27,Medium
68768618,2026-04-23 14:07:58,Street Condition,Pothole,Staten Island,40.61015081224076,-74.1469668811833,Closed,2026-05-03T02:33:00.000,3.31,4,1.19,2.18,2.0,1.1,9.22,Critical
68767455,2026-04-23 14:06:07,Street Condition,"Rough, Pitted or Cracked Roads",Bronx,40.87192508088038,-73.85658015623505,Closed,2026-04-27T07:07:12.000,2.79,4,1.29,1.36,0.42,0.87,6.25,Medium
68761686,2026-04-23 14:02:00,Sidewalk Condition,Broken Sidewalk,Queens,40.67828166985394,-73.85281447588804,Closed,2026-04-30T14:15:05.000,2.0,4,1.3,2.08,0.95,1.29,6.92,High
68779351,2026-04-23 14:01:05,Street Condition,Pothole,Brooklyn,40.62862305943482,-73.97129812547291,Closed,2026-04-24T12:20:00.000,3.18,4,1.25,2.31,0.3,0.74,7.32,High
68779352,2026-04-23 14:00:43,Street Condition,Pothole,Brooklyn,40.62578206785683,-73.97076618582301,Closed,2026-04-24T12:09:00.000,2.76,4,1.28,1.98,0.39,1.57,7.47,High
68782121,2026-04-23 14:00:06,Street Condition,Pothole,Brooklyn,40.62702713794448,-73.96684250811741,Closed,2026-04-24T11:55:00.000,2.77,4,1.13,1.73,0.37,1.33,6.56,High
68779353,2026-04-23 13:59:31,Street Condition,Pothole,Brooklyn,40.61982000863519,-73.9824144508639,Closed,2026-04-24T09:03:00.000,3.38,4,1.23,1.9,0.34,1.27,7.67,High
68780743,2026-04-23 13:58:59,Street Condition,Pothole,Brooklyn,40.61864697786326,-73.95754616008135,Closed,2026-04-24T08:30:00.000,2.95,4,1.14,2.09,0.23,1.28,6.96,High
68768858,2026-04-23 13:58:52,Sidewalk Condition,Broken Sidewalk,Queens,40.705281294488735,-73.88332921339257,Closed,2026-04-30T14:12:43.000,1.75,4,1.16,1.55,0.86,1.0,5.44,Medium
68763822,2026-04-23 13:57:39,Street Condition,Pothole,Queens,40.79700774376065,-73.81407277424866,Closed,2026-04-23T20:33:00.000,2.87,4,1.2,0.72,0.78,0.76,5.7,Medium
68765893,2026-04-23 13:55:12,Street Condition,Line/Marking - After Repaving,Staten Island,40.53354170578634,-74.18587780690838,In Progress,,2.92,4,1.25,0.29,2.0,0.72,6.66,High
68763831,2026-04-23 13:51:00,Street Light Condition,Street Light Out,Queens,40.6965172733793,-73.76617680173494,Open,,1.1,4,1.24,2.25,0.97,1.53,6.11,Medium
68771752,2026-04-23 13:50:03,Street Condition,Cave-in,Queens,40.76004448372803,-73.89755299254857,Closed,2026-04-27T15:18:47.000,3.34,4,1.27,0.18,0.91,1.03,6.36,Medium
68767448,2026-04-23 13:49:47,Street Condition,Defective Hardware,Manhattan,40.74765320233532,-73.99053711884402,Closed,2026-04-24T12:25:35.000,3.39,4,1.21,2.1,0.0,0.57,6.77,High
68768867,2026-04-23 13:49:44,Sidewalk Condition,Sidewalk Violation,Queens,40.74966884907834,-73.81732320063135,Closed,2026-05-01T10:47:57.000,2.12,4,1.29,1.38,0.83,1.16,6.1,Medium
68770164,2026-04-23 13:49:22,Street Condition,Dumpster - Construction Waste,Brooklyn,40.60404961982604,-73.99418755186879,Closed,2026-04-24T16:54:46.000,3.16,4,1.28,1.88,0.35,1.2,7.47,High
68766746,2026-04-23 13:48:00,Street Light Condition,Street Light Out,Staten Island,40.63992303688829,-74.08110095040982,Open,,1.0,4,1.27,0.63,2.0,0.9,4.8,Medium
68767450,2026-04-23 13:47:52,Street Condition,Failed Street Repair,Bronx,40.83641685212631,-73.82123010188263,Closed,2026-04-24T17:45:46.000,3.29,4,1.15,1.78,0.2,1.03,6.79,High
68768605,2026-04-23 13:45:50,Street Condition,Pothole,Brooklyn,40.63145625797648,-73.99224688651346,Closed,2026-04-24T09:55:00.000,2.77,4,1.21,1.9,0.34,1.32,6.91,High
68767452,2026-04-23 13:42:09,Street Condition,Failed Street Repair,Bronx,40.87189763398254,-73.85658021543485,Closed,2026-04-27T07:10:03.000,2.69,4,1.25,2.98,0.42,1.58,8.34,High
68765234,2026-04-23 13:42:00,Street Light Condition,Street Light Out,Staten Island,40.59113638775706,-74.08581245982674,Open,,1.38,4,1.3,1.26,1.86,1.1,6.01,Medium
68762395,2026-04-23 13:37:00,Street Light Condition,Lamppost Base Door/Cover Damaged,Brooklyn,40.64665956213743,-74.00868820445687,Open,,1.29,4,1.1,2.47,0.4,1.12,5.41,Medium
68765213,2026-04-23 13:36:55,Street Condition,Pothole,Bronx,40.84954856236909,-73.85304636935012,Closed,2026-04-23T13:36:55.000,2.84,4,1.17,0.85,0.42,1.07,5.66,Medium
68767418,2026-04-23 13:35:31,Sidewalk Condition,Blocked - Construction,Manhattan,40.72569479789409,-73.98667984531457,Closed,2026-04-24T11:49:38.000,2.14,4,1.17,2.51,0.09,1.04,6.14,Medium
68776565,2026-04-23 13:34:49,Street Condition,Pothole,Brooklyn,40.59829118256744,-74.00003600958394,Closed,2026-04-24T09:30:00.000,2.97,4,1.16,1.91,0.46,0.91,6.73,High
68773781,2026-04-23 13:29:24,Street Condition,Pothole,Brooklyn,40.59039133986666,-73.99153874884709,Closed,2026-04-24T09:22:00.000,2.86,4,1.26,1.93,0.41,0.72,6.66,High
68765233,2026-04-23 13:28:00,Street Light Condition,Lamppost Damaged,Brooklyn,40.64726071317648,-74.00809368852062,Open,,1.0,4,1.11,1.94,0.34,1.44,4.83,Medium
68768615,2026-04-23 13:27:07,Street Condition,Pothole,Bronx,40.81916263363138,-73.87981290417615,Closed,2026-05-01T13:15:00.000,2.71,4,1.17,2.45,0.3,0.99,6.91,High
68767419,2026-04-23 13:25:57,Sidewalk Condition,Blocked - Construction,Brooklyn,40.61775428407881,-73.99255464871682,Closed,2026-04-24T16:50:12.000,2.04,4,1.24,1.93,0.19,0.53,5.18,Medium
68766020,2026-04-23 13:25:42,Street Condition,Cave-in,Queens,40.69068747884032,-73.78160190823297,Closed,2026-04-24T11:34:43.000,2.96,4,1.18,1.11,0.7,1.39,6.69,High
68768872,2026-04-23 13:22:42,Sidewalk Condition,Sidewalk Violation,Brooklyn,40.643521290163534,-73.98263161506742,Closed,2026-05-02T08:35:48.000,2.01,4,1.13,1.49,0.37,0.58,4.71,Medium
68763803,2026-04-23 13:22:00,Street Light Condition,Fire Globe Missing,Brooklyn,40.64776853610509,-74.0075351876691,Open,,1.0,4,1.22,2.21,0.26,0.98,4.67,Medium
68767426,2026-04-23 13:20:51,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.69213191411433,-73.9546758517728,Closed,2026-05-02T08:35:08.000,2.35,4,1.2,2.02,0.27,0.77,5.88,Medium
68770289,2026-04-23 13:18:38,Sidewalk Condition,Sidewalk Violation,Brooklyn,40.66109186188889,-73.8847545286973,Closed,2026-05-02T08:33:46.000,2.11,4,1.3,1.03,0.42,0.88,5.07,Medium
68769588,2026-04-23 13:17:00,Street Light Condition,Street Light Out,Brooklyn,40.70343695804457,-73.96034140778544,Open,,1.32,4,1.25,2.06,0.21,1.77,5.69,Medium
68762404,2026-04-23 13:17:00,Street Light Condition,Street Light Out,Manhattan,40.72928533571004,-74.00927987099637,Closed,2026-04-29T07:00:00.000,1.0,4,1.3,1.46,0.0,0.87,3.63,Low
68771747,2026-04-23 13:16:58,Street Condition,Blocked - Construction,Brooklyn,40.69831638379615,-73.9935013375856,Closed,2026-04-27T08:00:44.000,3.1,4,1.14,2.02,0.39,1.21,7.15,High
68768875,2026-04-23 13:16:28,Street Condition,Cave-in,Bronx,40.88011444587099,-73.8626883784511,Closed,2026-04-24T17:42:24.000,3.28,4,1.25,1.2,0.17,1.54,7.01,High
68762437,2026-04-23 13:15:00,Street Light Condition,Traffic Signal Light,Manhattan,40.8334381752668,-73.94533578317308,Assigned,,1.0,4,1.21,1.86,0.01,0.71,3.79,Low
68771750,2026-04-23 13:13:37,Street Condition,Cave-in,Queens,40.6961687857476,-73.8044908837029,Closed,2026-04-24T09:43:46.000,2.76,4,1.24,1.23,0.72,1.32,6.69,High
68768865,2026-04-23 13:10:22,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.69236523790384,-73.9547225716795,Closed,2026-05-02T08:31:52.000,1.81,4,1.19,2.56,0.41,1.21,6.33,Medium
68769546,2026-04-23 13:10:00,Street Light Condition,Lamppost Damaged,Brooklyn,40.64828184432629,-74.00700190448491,Open,,1.0,4,1.14,2.0,0.37,1.33,4.84,Medium
68766038,2026-04-23 13:07:20,Street Condition,"Rough, Pitted or Cracked Roads",Queens,40.66505775566659,-73.8117011003036,Closed,2026-04-27T14:37:11.000,2.96,4,1.11,2.13,0.87,0.78,7.07,High
68768105,2026-04-23 13:04:00,Street Light Condition,Lamppost Base Door/Cover Damaged,Brooklyn,40.64886377225159,-74.0064217718056,Open,,1.0,4,1.27,3.0,0.25,1.23,5.75,Medium
68768863,2026-04-23 13:02:16,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.692271908675,-73.9547046048843,Closed,2026-05-02T08:30:47.000,1.82,4,1.26,1.82,0.4,1.1,5.61,Medium
68767453,2026-04-23 12:57:15,Street Condition,Failed Street Repair,Brooklyn,40.69463828403883,-73.94905935288806,Closed,2026-04-24T15:31:55.000,3.12,4,1.13,2.55,0.27,1.44,7.79,High
68761698,2026-04-23 12:51:23,Street Condition,Cave-in,Brooklyn,40.6786338832561,-73.93855853092815,Closed,2026-04-27T08:35:31.000,2.64,4,1.23,1.45,0.35,0.94,5.99,Medium
68767177,2026-04-23 12:51:20,Street Condition,Pothole,Brooklyn,40.639297275955855,-73.98408839571341,Open,,2.87,4,1.25,2.43,0.21,1.71,7.94,High
68767802,2026-04-23 12:51:00,Street Light Condition,Lamppost Base Door/Cover Open,Brooklyn,40.649492362343175,-74.00576595493357,Open,,1.15,4,1.21,1.4,0.21,1.2,4.2,Medium
68766710,2026-04-23 12:51:00,Street Light Condition,Street Light Out,Queens,40.595723748586245,-73.77905705535397,Open,,1.0,4,1.16,1.49,0.75,0.96,4.36,Medium
68767192,2026-04-23 12:49:52,Street Condition,Pothole,Queens,40.74613471785544,-73.9417082442191,Pending,,2.78,4,1.28,1.77,0.75,0.93,7.01,High
68766700,2026-04-23 12:49:21,Street Condition,Pothole,Queens,40.74294377244564,-73.91684294834832,Closed,2026-04-23T23:33:00.000,2.76,4,1.23,1.85,0.73,1.0,6.97,High
68765232,2026-04-23 12:48:00,Street Light Condition,Lamppost Base Door/Cover Damaged,Brooklyn,40.650057815581945,-74.00517859216355,Open,,1.0,4,1.24,1.16,0.22,0.91,3.53,Low
68761711,2026-04-23 12:46:16,Street Condition,"Rough, Pitted or Cracked Roads",Queens,40.69184308284851,-73.74185613052849,Closed,2026-04-24T07:35:02.000,2.98,4,1.23,1.07,0.95,1.2,6.89,High
68761704,2026-04-23 12:46:15,Street Condition,Defective Hardware,Staten Island,40.644112527608414,-74.07974754844076,Closed,2026-04-24T14:41:10.000,2.63,4,1.24,1.51,2.0,1.0,7.77,High
68765756,2026-04-23 12:45:39,Street Condition,Pothole,Queens,40.66815676189572,-73.79725176618784,Pending,,2.82,4,1.13,1.32,0.88,1.58,6.97,High
68763119,2026-04-23 12:44:20,Street Condition,Cave-in,Brooklyn,40.63873467407048,-73.98467223869446,Closed,2026-04-27T11:26:31.000,3.4,4,1.28,1.1,0.27,0.97,6.69,High
68763116,2026-04-23 12:43:39,Street Condition,Blocked - Construction,Bronx,40.82620264748592,-73.91697737568293,Closed,2026-04-24T17:15:20.000,3.33,4,1.16,1.56,0.18,1.26,6.86,High
68771735,2026-04-23 12:41:52,Sidewalk Condition,Blocked - Construction,Brooklyn,40.68643133832369,-73.99065758425017,Closed,2026-04-28T08:46:33.000,1.77,4,1.27,1.74,0.47,0.97,5.43,Medium
68762399,2026-04-23 12:38:00,Street Light Condition,Street Light Out,Queens,40.68642293909527,-73.74967270810498,Open,,1.0,4,1.28,1.59,0.71,1.56,5.14,Medium
68768869,2026-04-23 12:37:34,Sidewalk Condition,Sidewalk Violation,Queens,40.71989882663571,-73.75634719203659,Closed,2026-05-01T10:45:58.000,1.97,4,1.23,1.76,0.94,0.57,5.69,Medium
68770031,2026-04-23 12:37:30,Street Condition,Pothole,Queens,40.76535886057919,-73.74428230406164,Pending,,3.28,4,1.22,1.73,0.89,1.03,7.65,High
68761559,2026-04-23 12:37:20,Sidewalk Condition,Broken Sidewalk,Queens,40.71382638225671,-73.8345628826294,Closed,2026-05-01T07:26:12.000,2.24,4,1.12,1.12,0.81,1.09,5.53,Medium
68767425,2026-04-23 12:36:07,Sidewalk Condition,Broken Sidewalk,Manhattan,40.74165348664108,-73.99566955194582,Closed,2026-05-01T15:32:03.000,1.7,4,1.19,1.79,0.07,0.56,4.44,Medium
68762273,2026-04-23 12:35:02,Sidewalk Condition,Blocked - Construction,Manhattan,40.76560484562155,-73.96650998764255,Closed,2026-04-23T16:28:40.000,1.7,4,1.22,2.46,0.08,1.69,6.3,Medium
68769520,2026-04-23 12:34:00,Street Light Condition,Lamppost Base Door/Cover Missing,Manhattan,40.82581948762612,-73.95301301823713,Closed,2026-04-30T07:00:00.000,1.0,4,1.12,1.73,0.11,0.62,3.58,Low
68771743,2026-04-23 12:33:07,Sidewalk Condition,Sidewalk Violation,Queens,40.71305005519861,-73.80996033331796,Closed,2026-05-01T10:43:28.000,2.3,4,1.12,1.3,0.85,1.01,5.74,Medium
68765235,2026-04-23 12:32:00,Street Light Condition,Street Light Out,Staten Island,40.55750044967836,-74.12321078230595,Open,,1.31,4,1.3,0.45,1.91,1.51,5.57,Medium
68763112,2026-04-23 12:31:58,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.64711795606017,-73.94317853236807,Closed,2026-04-30T16:50:00.000,1.69,4,1.17,1.79,0.35,0.99,5.11,Medium
68770026,2026-04-23 12:31:32,Street Condition,Pothole,Manhattan,40.75785871784839,-73.97559198819106,Closed,2026-04-28T23:36:00.000,3.06,4,1.17,2.17,0.0,0.94,6.69,High
68760618,2026-04-23 12:25:00,Street Light Condition,Lamppost Base Door/Cover Open,Bronx,40.85174357628906,-73.78889166662844,Open,,1.0,4,1.15,0.61,0.27,1.2,3.23,Low
68771013,2026-04-23 12:23:00,Street Light Condition,Street Light Out,Bronx,40.85430739817087,-73.8984705596167,Open,,1.15,4,1.23,1.06,0.34,1.28,4.09,Medium
68760981,2026-04-23 12:20:00,Street Light Condition,Street Light Out,Staten Island,40.5689499719654,-74.12489841381486,Open,,1.33,4,1.19,0.49,1.93,1.32,5.32,Medium
68764285,2026-04-23 12:17:35,Street Condition,Pothole,Queens,40.750134123326255,-73.78624331562683,Pending,,2.96,4,1.26,1.89,0.95,0.87,7.44,High
68771749,2026-04-23 12:15:02,Street Condition,Cave-in,Manhattan,40.80884241326302,-73.96581272236774,Closed,2026-05-01T09:51:55.000,2.67,4,1.2,1.04,0.14,0.1,4.48,Medium
68761700,2026-04-23 12:12:03,Street Condition,Cave-in,Bronx,40.83584111677182,-73.92351719824937,Closed,2026-04-24T17:25:06.000,3.06,4,1.1,1.56,0.18,1.29,6.4,Medium
68763115,2026-04-23 12:10:44,Sidewalk Condition,Sidewalk Violation,Brooklyn,40.68211008897424,-73.96030361428691,Closed,2026-05-01T10:15:38.000,1.93,4,1.2,2.16,0.24,1.12,5.84,Medium
68763109,2026-04-23 12:09:43,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.66202499072082,-73.94342895545027,Closed,2026-04-30T16:49:20.000,2.25,4,1.11,1.89,0.32,1.16,5.87,Medium
68767424,2026-04-23 12:08:03,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.664903532076345,-73.94195946018279,Closed,2026-04-30T16:48:38.000,1.87,4,1.27,1.58,0.19,1.05,5.19,Medium
68760985,2026-04-23 12:05:00,Street Light Condition,Street Light Out,Brooklyn,40.6224004644036,-73.93663625703347,Open,,1.3,4,1.12,1.97,0.21,0.84,4.48,Medium
68763865,2026-04-23 12:04:00,Street Light Condition,Street Light Out,Brooklyn,40.6224004644036,-73.93663625703347,Open,,1.0,4,1.14,2.32,0.45,1.03,4.94,Medium
68766588,2026-04-23 11:58:00,Street Light Condition,Multiple St Lts Dayburning,Manhattan,40.74171393541022,-74.00198839920162,Open,,1.0,4,1.19,1.95,0.0,1.43,4.57,Medium
68760919,2026-04-23 11:57:00,Street Light Condition,Lamppost Base Door/Cover Missing,Manhattan,40.84350055123097,-73.94590579172744,Open,,1.0,4,1.14,0.88,0.0,0.89,2.91,Low
68767712,2026-04-23 11:54:00,Street Light Condition,Fixture/Luminaire Hanging,Manhattan,40.71455812288278,-74.02123221319597,Open,,1.0,4,1.21,2.57,0.0,1.1,4.88,Medium
68761690,2026-04-23 11:54:00,Sidewalk Condition,Sidewalk Violation,Queens,40.69490056685914,-73.80603444362049,Closed,2026-05-01T10:40:20.000,1.82,4,1.19,1.7,0.7,0.69,5.26,Medium
68768606,2026-04-23 11:53:56,Street Condition,Pothole,Brooklyn,40.67025648951579,-73.99202608565997,Open,,3.13,4,1.29,1.78,0.42,1.01,7.25,High
68761695,2026-04-23 11:52:56,Street Condition,Cave-in,Bronx,40.83937310218681,-73.92283009003701,Closed,2026-04-24T17:34:55.000,2.71,4,1.12,0.61,0.41,1.0,5.06,Medium
68767179,2026-04-23 11:52:35,Street Condition,Pothole,Brooklyn,40.64041698115748,-73.98292068162121,Closed,2026-04-24T10:52:00.000,2.69,4,1.22,1.65,0.3,1.49,6.72,High
68771757,2026-04-23 11:51:39,Street Condition,Defective Hardware,Manhattan,40.78608459741661,-73.97119413603572,Closed,2026-04-24T07:04:33.000,2.71,4,1.24,1.56,0.0,0.43,5.35,Medium
68770300,2026-04-23 11:51:12,Street Condition,Cave-in,Brooklyn,40.639297275955855,-73.98408839571341,Closed,2026-04-27T11:25:41.000,2.66,4,1.13,1.19,0.45,1.21,5.86,Medium
68771036,2026-04-23 11:49:00,Street Light Condition,Multiple Street Lights Out,Manhattan,40.71153733500604,-73.98674399475725,Open,,1.3,4,1.23,1.93,0.05,1.0,4.58,Medium
68770285,2026-04-23 11:48:57,Sidewalk Condition,Broken Sidewalk,Manhattan,40.74165348664108,-73.99566955194582,Closed,2026-05-01T15:32:01.000,2.36,4,1.27,1.73,0.01,0.98,5.72,Medium
68768873,2026-04-23 11:48:11,Sidewalk Condition,Sidewalk Violation,Queens,40.5834465806489,-73.82194686355106,Closed,2026-04-30T14:08:29.000,1.64,4,1.26,1.26,0.81,0.3,4.44,Medium
68765228,2026-04-23 11:45:14,Street Condition,Pothole,Queens,40.66240019240347,-73.74699104925907,Closed,2026-04-23T20:22:00.000,3.21,4,1.29,1.87,0.85,0.39,7.25,High
68764500,2026-04-23 11:44:59,Sidewalk Condition,Broken Sidewalk,Queens,40.72210726678468,-73.82342714090647,Closed,2026-04-30T14:06:15.000,2.19,4,1.24,1.63,0.76,1.04,6.15,Medium
68769547,2026-04-23 11:43:00,Street Light Condition,Multiple Street Lights Out,Brooklyn,40.621416074263045,-73.99911745953827,Open,,1.4,4,1.18,1.55,0.31,0.82,4.33,Medium
68768616,2026-04-23 11:38:36,Street Condition,Pothole,Bronx,40.88270955300674,-73.88124583052429,Open,,2.88,4,1.28,1.29,0.37,1.11,6.46,Medium
68763125,2026-04-23 11:37:55,Street Condition,Cave-in,Queens,40.76121700816277,-73.8863970016137,Closed,2026-04-27T23:32:51.000,2.83,4,1.15,1.27,0.81,0.87,6.2,Medium
68770307,2026-04-23 11:37:38,Street Condition,Line/Marking - Faded,Staten Island,40.59595105881528,-74.09586137377305,In Progress,,2.96,4,1.22,1.08,2.0,0.68,7.37,High
68762272,2026-04-23 11:37:28,Street Condition,Cave-in,Brooklyn,40.60860080538439,-73.965022090408,Closed,2026-04-23T15:55:13.000,3.29,4,1.25,2.09,0.4,0.73,7.33,High
